"(PDH-CSV 4.0) (Pacific Daylight Time)(420)","\\WIN2012R2\LogicalDisk(_Total)\Avg. Disk Queue Length","\\WIN2012R2\LogicalDisk(_Total)\Avg. Disk sec/Read","\\WIN2012R2\LogicalDisk(_Total)\Avg. Disk sec/Transfer","\\WIN2012R2\LogicalDisk(_Total)\Avg. Disk sec/Write","\\WIN2012R2\MSSQL$SQL2014:Memory Manager\Memory Grants Pending","\\WIN2012R2\MSSQL$SQL2014:Memory Manager\Granted Workspace Memory (KB)","\\WIN2012R2\MSSQL$SQL2014:SQL Statistics\Batch Requests/sec","\\WIN2012R2\Process(sqlservr)\% Processor Time","\\WIN2012R2\Processor(_Total)\% Processor Time"
"04/08/2015 23:58:45.005","26.224629627534657","0.21798663594470047","0.19135090909090907","0.091696551724137917","0","36216","90.704358214834571","61.516732127529792","18.042584056089005"
"04/08/2015 23:58:46.005","24.136991383538774","0.16646267605633802","0.16532260273972602","0.12485","0","106584","50.999520604506323","160.93677578450897","53.125210936550779"
"04/08/2015 23:58:48.021","23.258003827209304","0.15238679867986799","0.15270130293159609","0.17652499999999999","0","112776","30.759685344294894","189.14774664134376","61.434012292296543"
"04/08/2015 23:58:49.006","24.68931062928705","0.17687307692307694","0.15796233766233767","0.055529166666666664","0","103512","65.96978218604778","125.28001828491998","38.152902365672418"
"04/08/2015 23:58:50.022","31.29065239575165","0.22552686567164179","0.21916896551724138","0.14171818181818183","0","84344","17.723371839984342","92.307892260788165","30.769080804408876"
"04/08/2015 23:58:51.024","33.825312977141877","0.20883354838709678","0.20183511904761903","0.11839230769230769","0","90344","50.873985138811165","74.816445333019971","21.286864805885241"
"04/08/2015 23:58:53.010","27.357950324160374","0.21329090909090909","0.21820522088353414","0.23728431372549019","0","81080","137.45968856166209","99.131035594675694","31.552380184628692"
"04/08/2015 23:58:54.026","19.672149870744043","0.1271806896551724","0.12645696202531645","0.11838461538461538","0","106776","32.49177662671557","69.228438042997098","25.002530376330956"
"04/08/2015 23:58:55.012","26.095075231280127","0.16912602739726026","0.16813529411764705","0.14747142857142856","0","112776","3.0430768834388959","58.644864150345086","20.750183580614735"
"04/08/2015 23:58:57.011","17.432876791811264","0.12820313725490196","0.13004626865671642","0.16620000000000001","0","106584","82.532439375296462","81.28113067304777","27.511296826684617"
"04/08/2015 23:58:58.027","32.028865179040324","0.19373148148148148","0.19604397590361447","0.28970000000000001","0","61720","26.571790285196009","70.73882134705218","26.185577724815111"
"04/08/2015 23:58:59.029","28.365942344684882","0.18548039215686274","0.1833567741935484","0.020899999999999998","0","67912","11.978111199593862","71.737529372463555","23.194063216657923"
"04/08/2015 23:59:01.022","24.445401679948308","0.18130722433460075","0.18117806691449814","0.17551666666666665","0","103512","64.199850925939899","74.453120979531462","22.607937526539789"
"04/08/2015 23:59:02.022","14.962253864113912","0.12450350877192982","0.12264098360655737","0.096100000000000005","0","109688","93.001813535363937","45.312663125587257","14.843443436396376"
"04/08/2015 23:59:04.007","53.856440274256272","0.4205292792792793","0.37499052631578944","0.21452063492063492","0","103512","61.481417946950003","59.842000991537859","21.457376218269751"
"04/08/2015 23:59:05.007","9.548892887636331","0.061377443609022551","0.057870909090909091","0.043296874999999999","0","103512","74.997165107158949","112.50227254590544","36.717471692928193"
"04/08/2015 23:59:06.015","17.571384337932347","0.11850344827586207","0.11209683544303799","0.04063846153846154","0","103512","53.574803571455142","80.608141551269711","26.367563006051707"
"04/08/2015 23:59:06.999","14.993867179587308","0.098796551724137927","0.099057718120805369","0.108525","0","103512","89.390659427783973","74.603113973342289","23.412755575665312"
"04/08/2015 23:59:08.015","19.507151476769319","0.11705714285714286","0.11585906432748538","0.048766666666666673","0","112776","7.8777251020559289","75.384808369724809","23.845958891808607"
"04/08/2015 23:59:09.005","24.596633376088505","0.15704473684210526","0.15123105590062111","0.053044444444444443","0","103512","96.972028216435916","67.873038046177811","23.840142592224247"
"04/08/2015 23:59:10.005","21.544788333632169","0.13601518987341774","0.13465437499999999","0.027150000000000001","0","112776","19.00152012160973","171.87570469038923","51.1716698038462"
"04/08/2015 23:59:11.005","13.199892080064751","0.090786764705882345","0.091665972222222225","0.1066125","0","106584","74.001561432946232","193.74988375006973","63.671901796858918"
"04/08/2015 23:59:13.011","39.464213387437077","0.35415211267605634","0.30803929961089493","0.084811363636363643","0","103512","125.11439742712959","144.09733689427711","47.034492384806249"
"04/08/2015 23:59:14.013","11.76188491906688","0.072276282051282045","0.07276111111111111","0.08536666666666666","0","103512","109.77480795895301","185.53659253085931","65.699117347236097"
"04/08/2015 23:59:15.029","12.732450369988777","0.087573913043478266","0.088571232876712327","0.10577499999999999","0","103512","76.802079564000508","173.84608537754175","58.461554821295337"
"04/08/2015 23:59:16.029","22.313750909747998","0.14682666666666666","0.14489480519480519","0.072450000000000001","0","112776","21.999887800572214","131.24971125063524","39.453253202842951"
"04/08/2015 23:59:17.014","15.064103149260808","0.17142738095238097","0.1237675","0.012561111111111111","0","103512","148.08294957704567","136.29310741793557","43.343277278450543"
"04/08/2015 23:59:18.014","26.074183437386999","0.17616827586206896","0.17154013157894737","0.07567142857142857","0","81080","75.001057514910968","121.87539000124801","38.671673749355996"
"04/08/2015 23:59:19.015","38.447287121335975","0.2149637426900585","0.2173717514124294","0.28599999999999998","0","90344","0","148.3313540830182","49.255063076862193"
"04/08/2015 23:59:21.006","28.333654785009102","0.20844801587301587","0.20291870503597123","0.14932692307692308","0","106584","61.273435770798976","60.429148032514831","20.539596819235673"
"04/08/2015 23:59:22.013","21.727199966484189","0.14202043795620439","0.14888095238095239","0.24287","0","103512","60.563909569147356","63.599129462561663","23.603479767112766"
"04/08/2015 23:59:23.014","28.372482081252972","0.15663478260869565","0.16223028571428572","0.22657857142857143","0","112776","26.981838524489167","64.022293999368401","17.239473610572563"
"04/08/2015 23:59:23.998","18.085989440755846","0.10238633540372671","0.096757065217391303","0.057352173913043474","0","103512","27.430549911409486","106.34977894992095","34.920284523182701"
"04/08/2015 23:59:25.006","22.086146225451373","0.17086484375","0.15667112676056338","0.0269","0","58648","32.757408460166545","85.314990639301271","29.033444568362487"
"04/08/2015 23:59:27.015","27.701106809749227","0.19171779359430605","0.1918896551724138","0.19725555555555557","0","58648","83.631261405337725","62.22394966968541","21.247811210346423"
"04/08/2015 23:59:28.000","26.367529347944171","0.19736307692307692","0.1969280303030303","0.16864999999999999","0","40680","63.904789572685914","44.37782642376493","13.225505189568377"
"04/08/2015 23:59:29.017","41.651551640456304","0.26144124999999996","0.2597147239263804","0.16763333333333333","0","67912","2.9516272567035147","38.43324402554299","10.066208980229396"
"04/08/2015 23:59:30.007","37.764132358369487","0.26860071942446045","0.2615629370629371","0.017000000000000001","0","61912","39.377054990057289","9.4653906949807887","4.1629141651111423"
"04/08/2015 23:59:32.012","37.048741473078159","0.32739528795811518","0.31337004219409281","0.25513478260869565","0","58648","161.12484496722058","32.736854949268725","11.337687006633768"
"04/08/2015 23:59:33.017","26.425596358983466","0.18964250000000002","0.17353333333333332","0.11495454545454545","0","103512","109.48367498875305","99.529187133185175","31.184892982236821"
"04/08/2015 23:59:34.028","30.368685505737822","0.19237847222222224","0.18178461538461538","0.120764","0","112776","20.759570953050154","108.11855428070393","42.465488557473599"
"04/08/2015 23:59:35.028","14.395442128294738","0.095119548872180451","0.089975625000000004","0.064637037037037035","0","106776","59.997156134799212","181.24171725352153","57.814427880645859"
"04/08/2015 23:59:36.028","14.179046564523341","0.092938028169014086","0.092669281045751631","0.089200000000000002","0","103512","79.004906204675308","198.44654916264182","66.014070241603022"
"04/08/2015 23:59:37.019","18.131427555322908","0.14596585365853659","0.14364959999999999","0.0011999999999999999","0","106712","55.534486108098783","154.61928717706533","49.117637584911868"
"04/08/2015 23:59:38.016","14.898653071543407","0.10028888888888889","0.10042229729729731","0.105225","0","112776","58.140717979726332","147.23227383568968","47.137343477682947"
"04/08/2015 23:59:39.016","11.677532697091552","0.068004678362573096","0.067500000000000004","0.02435","0","103512","129.00614069229695","243.750682501911","81.249947499853008"
"04/08/2015 23:59:40.016","20.62683811948564","0.1258820987654321","0.12577378048780488","0.11700000000000001","0","103512","41.997648131704622","109.37467187598438","35.547073358779926"
"04/08/2015 23:59:41.017","30.692037325418024","0.19470193548387096","0.19442088607594937","0.17989999999999998","0","106776","37.967981601115774","71.813082760044296","22.722878334300166"
"04/08/2015 23:59:42.001","20.906381019167409","0.13806474820143885","0.13628940397350991","0.11572500000000001","0","106584","98.542936020744804","192.06366766455966","65.476153832166048"
"04/08/2015 23:59:44.003","32.159216657625365","0.22316627906976744","0.23494306569343062","0.42484375000000002","0","36216","64.442600975311294","145.96673704376138","48.287187903445819"
"04/08/2015 23:59:45.005","31.468555895119717","0.25147950819672132","0.24634062500000001","0.14185","0","37304","31.935509432252509","10.91563162360527","4.4882183034508643"
"04/08/2015 23:59:48.016","31.685341547916192","0.22413650385604111","0.20168160676532768","0.097694047619047625","0","0","81.376402464170468","34.771689130686347","10.346131551393112"
"04/08/2015 23:59:49.016","32.738981847454617","0.20175064102564103","0.20085214723926381","0.18082857142857142","0","81080","17.999875800856973","134.37533593833984","43.359228398070989"
"04/08/2015 23:59:50.000","25.3525705331542","0.16936917808219179","0.16100967741935482","0.025399999999999999","0","90344","30.477246246701728","109.52353136880922","36.508097757212042"
"04/08/2015 23:59:51.016","31.099707973469393","0.20602066666666666","0.20377870967741935","0.13652","0","81080","79.75123914718553","173.84582862072676","54.230859777345408"
"04/08/2015 23:59:52.003","14.943543047849985","0.10614388489208633","0.10464326241134751","0.00035","0","106584","127.61951719713508","155.08482240926816","50.151307082735229"
"04/08/2015 23:59:54.004","26.308784350051276","0.1544353115727003","0.15524631268436578","0.29189999999999999","0","103512","19.495480947516366","196.83410771412241","64.655777762169905"
"04/08/2015 23:59:55.008","20.507314400966123","0.17156500000000002","0.16876721311475409","0.00089999999999999998","0","67912","47.809174461056138","99.60035358125522","33.85914019994771"
"04/08/2015 23:59:56.020","42.783676102471844","0.2419","0.24337359550561799","0.307475","0","67912","0","80.243157011711247","26.700962345071456"
"04/08/2015 23:59:58.020","26.487264242193273","0.18084364261168387","0.17896824324324326","0.069820000000000007","0","112776","29.999524507536556","74.218649804822761","23.828227831892423"
"04/08/2015 23:59:59.005","33.61852049496374","0.20297142857142858","0.20056424242424242","0.16686363636363635","0","103512","9.1432853388740298","77.77808592714679","23.809221948917436"
"04/09/2015 00:00:00.020","14.320292902148227","0.088647826086956524","0.088148484848484851","0.068049999999999999","0","106776","23.630266669528556","156.91819459451156","49.616957148705573"
"04/09/2015 00:00:01.020","13.768321310632105","0.1144198275862069","0.10756171874999999","0.041266666666666667","0","0","174.99335025269039","171.8802595359418","56.639293162370777"
"04/09/2015 00:00:02.005","31.013753464754654","0.30312886597938143","0.30254653465346537","0.28842499999999999","0","45480","21.314346107832932","20.615987958740618","6.0386753396753594"
"04/09/2015 00:00:04.011","35.288634891020124","0.23850363636363636","0.238330303030303","0.23783506493506495","0","36216","76.273635105733206","33.495589500190214","9.4450607771395578"
"04/09/2015 00:00:05.027","29.587522134741686","0.19798904109589041","0.19140573248407644","0.10402727272727273","0","36216","91.573964438777139","33.845170774116589","11.156431640877873"
"04/09/2015 00:00:06.015","22.857885906379845","0.19527142857142857","0.17786062992125984","0.04786","0","18248","92.087237174423549","45.85329374644558","11.85099058293514"
"04/09/2015 00:00:07.000","22.703627193490266","0.15741971830985915","0.15523888888888887","0.00040000000000000002","0","18248","20.312833892207102","123.77896808711601","42.474523114547978"
"04/09/2015 00:00:08.015","33.024952098508706","0.20754088050314468","0.20577300613496929","0.13550000000000001","0","106600","62.029083566565973","163.07676250903384","53.461579360906477"
"04/09/2015 00:00:09.000","13.071448868236502","0.077747878787878782","0.077100000000000002","0.023650000000000001","0","106600","121.82973644573114","230.00692266904576","75.016494510239184"
"04/09/2015 00:00:10.000","22.856424573798908","0.1794228346456693","0.17315530303030302","0.01396","0","104536","89.999208006969539","101.562164844856","33.984587850860095"
"04/09/2015 00:00:11.016","26.185656965609443","0.18424366197183101","0.17848859060402683","0.061742857142857141","0","67912","76.797413935698117","58.46155573018261","18.846134797627514"
"04/09/2015 00:00:13.018","39.694613712546712","0.29855873015873013","0.35324044444444447","0.64031944444444444","0","61720","67.922500427012778","61.648960294498615","17.476231032659474"
"04/09/2015 00:00:14.003","26.517214028032985","0.2535","0.17173092105263157","0.031555357142857142","0","58648","152.38236107122361","77.777129881940283","23.016514300528492"
"04/09/2015 00:00:15.019","25.262104746219883","0.19067024793388432","0.18201276595744681","0.129635","0","103512","28.546569150273964","58.445649876744888","23.482344885737405"
"04/09/2015 00:00:16.021","21.706534107517289","0.18646173913043479","0.18131833333333333","0.063019999999999993","0","112776","34.917441202021941","68.586749818083007","23.229598908677563"
"04/09/2015 00:00:17.021","21.376923043077046","0.11081908396946566","0.12501169590643274","0.17149249999999999","0","103512","107.99157665702074","82.812201876073246","28.51588734280557"
"04/09/2015 00:00:18.008","24.724377015430996","0.16526220472440944","0.17676811594202899","0.30960909090909089","0","103512","119.60243340272977","104.52166023269334","34.278046974897372"
"04/09/2015 00:00:19.008","18.411542346547396","0.17230108695652174","0.11878387096774194","0.040631746031746033","0","106600","146.99958840115247","126.56279109441952","42.187367030944166"
"04/09/2015 00:00:20.024","33.574631175347832","0.20744312500000001","0.20798597560975607","0.22969999999999999","0","84152","41.343180885275629","55.367622805633466","18.871047772956718"
"04/09/2015 00:00:23.013","30.657974261843375","0.22311923076923076","0.22299464720194648","0.22068095238095237","0","84168","61.547743102797675","84.672471326263434","27.479597990326276"
"04/09/2015 00:00:24.015","37.637796485973126","0.261744776119403","0.26185208333333332","0.26328999999999997","0","81080","54.901090195903059","7.798223791704527","0.5726416649040611"
"04/09/2015 00:00:27.017","35.636232027598176","0.21263640256959312","0.21523239436619718","0.25564333333333333","0","90344","19.655626756305207","43.724722737785285","15.153216592154738"
"04/09/2015 00:00:28.017","40.655351870756064","0.28585882352941178","0.28257013888888888","0.22666249999999999","0","61912","11.989439701510909","40.590307464210341","13.355305220627933"
"04/09/2015 00:00:30.003","27.514531282092804","0.20030362903225807","0.20619698113207549","0.29217058823529413","0","58648","34.744729715460302","61.36893280294462","19.35492804741251"
"04/09/2015 00:00:31.020","23.686980375328496","0.18823145161290322","0.18379847328244275","0.10527142857142857","0","61720","123.95466131995778","53.800284882038781","18.146714348352756"
"04/09/2015 00:00:32.021","38.431796605705223","0.24854785714285715","0.24038875000000001","0.18327500000000002","0","58648","42.965425721921569","4.6837946500523433","2.0306235736908484"
"04/09/2015 00:00:34.010","29.307863706938452","0.20073040293040292","0.18393753943217667","0.07974545454545455","0","58648","119.12609698422484","37.697781410168446","12.431195265962868"
"04/09/2015 00:00:35.026","20.531999821981433","0.14198150684931507","0.13629281045751632","0.017642857142857144","0","67912","59.076800924276249","61.538497893512599","22.307646409440341"
"04/09/2015 00:00:36.011","37.944815493659405","0.25135578231292516","0.25094228187919465","0.22055","0","45480","0","22.199357025434324","6.0491548057827753"
"04/09/2015 00:00:37.029","27.098485362169725","0.2172611111111111","0.21543359375000001","0.1003","0","37240","64.856623133787522","36.851306452516354","9.7910678329368181"
"04/09/2015 00:00:38.002","34.722905570320442","0.21787908496732028","0.21531656050955411","0.1173","0","42392","73.958411336345293","32.098814634429942","9.320848657735425"
"04/09/2015 00:00:39.003","21.501821170110542","0.16036268656716418","0.15702773722627736","0.0080666666666666664","0","58648","29.981543361906411","76.523427138103287","21.914870267241547"
"04/09/2015 00:00:41.018","34.19805322271128","0.22683000000000003","0.22446547231270358","0.12312857142857143","0","67912","31.762283132465839","64.35933977528039","21.683213044538331"
"04/09/2015 00:00:43.007","30.951907862563907","0.33222457142857142","0.27246637168141591","0.067413725490196072","0","61912","96.006766918842771","62.045915007539001","19.104693091436488"
"04/09/2015 00:00:44.023","31.516746825585699","0.21044397163120568","0.20785259740259743","0.17974615384615383","0","106584","8.861404095386515","86.153566221027916","32.692531312882878"
"04/09/2015 00:00:46.027","24.002486516149528","0.1538168918918919","0.15124339622641508","0.11661818181818182","0","103512","39.425723907444564","115.40760669127566","37.032671556588859"
"04/09/2015 00:00:47.027","18.09185115200189","0.16178737864077672","0.16153482142857142","0.15864444444444445","0","103512","116.00114841136927","114.06219203208153","37.500168749544372"
"04/09/2015 00:00:48.014","33.695716444918197","0.21833333333333332","0.21894802631578947","0.23702000000000001","0","36216","28.349360509300311","22.148184567732237","6.2657239454325442"
"04/09/2015 00:00:51.018","25.24352291027018","0.19536239782016346","0.18179856115107915","0.082240000000000008","0","36216","79.916615003904923","39.021571574294775","10.510529189617312"
"04/09/2015 00:00:52.004","40.100781333071943","0.37769545454545456","0.23976181818181816","0.082123376623376626","0","36216","161.16915960216966","61.769416680798663","16.848862160463341"
"04/09/2015 00:00:53.020","35.753571891340933","0.2486830985915493","0.24702176870748296","0.19983999999999999","0","61912","11.814747127982658","56.923110551499157","19.999952738433613"
"04/09/2015 00:00:55.009","30.905579556832766","0.19512091503267975","0.18689392097264437","0.077439130434782608","0","58648","66.349896177492013","72.252631993746917","23.231575993508869"
"04/09/2015 00:00:56.010","15.594136396886208","0.11964573643410853","0.11823484848484848","0.057566666666666662","0","112776","20.981796193622412","84.305456428991718","28.964846897794004"
"04/09/2015 00:00:57.019","31.509441462378135","0.20740066666666665","0.20640519480519481","0.169075","0","112776","14.868818363109629","94.482031289574024","30.300140851953582"
"04/09/2015 00:00:58.014","13.947871930936888","0.09456986301369863","0.093747972972972979","0.033750000000000002","0","103512","111.59141216619841","136.65440266180408","44.238720752942008"
"04/09/2015 00:00:58.998","16.005278441336007","0.12683333333333333","0.12914180327868852","0.26765","0","103512","126.96973224419713","144.44349065885532","50.397158012416931"
"04/09/2015 00:01:00.014","27.634778944217654","0.17332911392405062","0.17432670807453418","0.22686666666666666","0","112776","9.8468887573344563","130.76910201196111","42.692359195215559"
"04/09/2015 00:01:00.998","14.982649317134893","0.095077931034482768","0.093958598726114645","0.080433333333333329","0","103512","71.100941193630405","163.45931766101054","54.374224663259838"
"04/09/2015 00:01:04.014","25.32686728294966","0.19615655737704918","0.20152084432717679","0.35254615384615384","0","36216","66.319167492837693","103.10871939227508","33.290211297973258"
"04/09/2015 00:01:05.014","50.175239789712251","0.30132764227642272","0.32794313725490198","0.43706666666666666","0","36216","45.001795571643306","17.187479375024751","6.6407420311095589"
"04/09/2015 00:01:07.008","36.117336445833573","0.25134416666666665","0.23541633986928107","0.17749696969696971","0","45480","52.142372140009691","25.068461969639085","7.3641966209718746"
"04/09/2015 00:01:08.013","25.854962476226717","0.17556834532374099","0.14932126436781609","0.045082857142857147","0","0","55.726427820543392","40.426521947844861","11.37262496049396"
"04/09/2015 00:01:09.007","31.869011553867651","0.20691818181818183","0.21112933333333334","0.29715714285714284","0","39480","33.207146177857474","12.578787233839151","2.5143989377465759"
"04/09/2015 00:01:10.011","29.886221168736665","0.19130653594771241","0.19106942675159236","0.182","0","36216","65.755894393243963","17.123512857155383","5.8206792856454026"
"04/09/2015 00:01:11.026","18.508234743658971","0.13819185185185184","0.137207299270073","0.070749999999999993","0","36216","79.752393433325778","49.230837093584675","13.461424094516905"
"04/09/2015 00:01:12.014","32.667733943097545","0.20490451612903227","0.2028503144654088","0.12325","0","84344","9.1157342739150522","113.94590516905217","36.301068782204915"
"04/09/2015 00:01:14.006","28.633054685722879","0.18204161290322579","0.18110063492063491","0.12276000000000001","0","81080","45.172779104156533","105.09014237148209","34.710790924347549"
"04/09/2015 00:01:15.007","23.635942492874761","0.15663907284768211","0.15459738562091505","0.00044999999999999999","0","103512","47.955612285268757","60.892524781196613","23.103665632563786"
"04/09/2015 00:01:16.024","28.624170908203968","0.17674904458598728","0.1808447204968944","0.34160000000000001","0","106776","100.29758884596414","75.26920199063629","26.266904172437922"
"04/09/2015 00:01:18.014","40.050849800307212","0.29565839694656493","0.29523888888888888","0.28149999999999997","0","103512","52.252415744738101","43.962508170118127","13.841336946599315"
"04/09/2015 00:01:19.014","14.073826740270807","0.11386168224299065","0.10502835820895523","0.070022222222222222","0","106776","101.00552500221762","143.75027312551893","46.484268320109813"
"04/09/2015 00:01:20.014","16.789005036701511","0.13346209677419354","0.13324603174603175","0.11985","0","103512","71.999373605449634","159.37504781251434","53.906236171870844"
"04/09/2015 00:01:20.999","26.440178017867414","0.15657483443708611","0.16066049382716049","0.21674545454545455","0","112776","5.0794300960703094","188.88925347513052","66.666602327918142"
"04/09/2015 00:01:23.002","30.137422478236015","0.28752749999999999","0.24547439024390244","0.062634782608695663","0","103512","157.70528037204073","110.73200907416063","35.861215549244484"
"04/09/2015 00:01:24.018","16.930374745858288","0.10976241610738256","0.10952165605095542","0.10503750000000001","0","106776","26.585316909777905","149.23087208527798","51.153807564470441"
"04/09/2015 00:01:26.019","16.629557671067321","0.1215296","0.11969676258992806","0.10333214285714286","0","112776","72.962956706879922","144.4592154122347","48.853629137830424"
"04/09/2015 00:01:27.008","20.585173288862084","0.16962521739130437","0.17111008403361347","0.21379999999999999","0","103512","103.11494060680513","184.81526914562346","64.063702720905354"
"04/09/2015 00:01:28.008","12.838377030262182","0.087238775510204078","0.086163087248322154","0.0071000000000000004","0","106584","70.003311156617713","171.87603125618753","61.327887967327797"
"04/09/2015 00:01:29.011","23.728490761135646","0.14605283018867926","0.14780683229813665","0.28725000000000001","0","112776","5.9825960298894483","171.38090883981479","59.102288103397903"
"04/09/2015 00:01:30.028","18.280976235232533","0.11404875","0.11402269938650306","0.11263333333333332","0","103512","79.664872502272672","159.8357144592502","53.125102971085283"
"04/09/2015 00:01:31.012","17.084114458517959","0.21167594936708861","0.1848032967032967","0.0078916666666666666","0","106776","123.94651809339777","65.079655975097182","22.618696657539349"
"04/09/2015 00:01:33.028","69.545275604712032","0.53626266094420605","0.51536360294117645","0.39050512820512817","0","112776","24.806344311860599","79.06880635745452","30.039612541763837"
"04/09/2015 00:01:34.028","19.357507166687768","0.12339402985074627","0.10813966480446927","0.062715555555555552","0","103512","105.00142801942106","151.56647104154129","46.092337619245626"
"04/09/2015 00:01:35.028","19.634621598083758","0.12181392405063292","0.12120123456790123","0.097000000000000003","0","103512","130.00143001573016","165.6251821877004","54.296819726501703"
"04/09/2015 00:01:36.028","18.819444055560844","0.13296350364963505","0.11911202531645571","0.02874761904761905","0","106776","70.996350787569511","68.749065012715832","24.219780610983687"
"04/09/2015 00:01:37.028","17.346041109971427","0.10178511904761905","0.096903910614525149","0.022354545454545457","0","103512","86.999295305708017","73.438520795439061","25.780218345034999"
"04/09/2015 00:01:38.014","22.136490634744913","0.13076257668711655","0.13233757575757576","0.26069999999999999","0","103512","76.035543270915255","60.192901140699831","18.818789714642559"
"04/09/2015 00:01:39.006","16.29315539451002","0.11714233576642336","0.11624892086330935","0.055050000000000002","0","81080","60.497379203118435","102.40822811103214","34.616285129110246"
"04/09/2015 00:01:40.006","31.252568763871324","0.22666249999999999","0.22646666666666668","0.21315000000000001","0","81080","67.003577991064716","46.875253126366886","23.437086560267428"
"04/09/2015 00:01:41.021","28.284950477287431","0.18388355263157893","0.179543125","0.097074999999999995","0","90344","52.185237111501834","107.69231829585904","37.692301557395844"
"04/09/2015 00:01:42.021","29.943365254856353","0.17392085889570552","0.17613823529411765","0.22777142857142857","0","103512","31.999244817822298","99.999550002024989","33.203420584607372"
"04/09/2015 00:01:43.999","38.836439330322364","0.30825261044176711","0.30591792828685255","0.01525","0","106584","29.334992412605366","46.626497364916936","14.254661625534105"
"04/09/2015 00:01:45.019","39.548566397793763","0.18019160839160839","0.25217999999999996","0.85772941176470585","0","112776","70.572833810974188","49.008355140417756","19.978550023122143"
"04/09/2015 00:01:47.003","19.81821248509037","0.14683389121338911","0.13655104166666668","0.086395918367346933","0","103512","86.678480137197923","72.441065350811044","25.787275639941853"
"04/09/2015 00:01:48.009","26.601844425826734","0.18248321167883211","0.14950111731843577","0.041916666666666665","0","103512","78.526703850551968","48.149967653162371","16.514173958787705"
"04/09/2015 00:01:50.014","34.181044330729009","0.19079294117647061","0.19301352112676057","0.24334666666666666","0","90344","5.4873272919855234","17.147939703104935","7.4400956992218941"
"04/09/2015 00:01:51.000","27.506991502717057","0.19184782608695652","0.18581027397260275","0.081662499999999999","0","81080","45.629407483892059","55.450898058663419","17.219735825077422"
"04/09/2015 00:01:52.005","29.081490645119768","0.20738857142857145","0.20587676056338028","0.10005","0","58648","41.778802132111537","18.651865077083432","5.1863525248258764"
"04/09/2015 00:01:53.021","40.677092959037857","0.24828303030303031","0.24590714285714282","0.11523333333333334","0","67912","38.402351878190096","126.15467838655528","38.076509649343663"
"04/09/2015 00:01:54.021","24.219349139366809","0.19572966101694916","0.17424028776978417","0.053490476190476186","0","58648","128.98992588678823","74.999842500330743","21.875164062155473"
"04/09/2015 00:01:55.000","33.358181559063844","0.23697867647058826","0.23678188405797101","0.22339999999999999","0","61720","9.1882732314769004","9.5707525153468929","1.8997867176943406"
"04/09/2015 00:01:57.012","28.902600697033765","0.20924368231046933","0.20833333333333334","0.082250000000000004","0","58648","46.243613843945703","31.078065265627703","10.067851123835048"
"04/09/2015 00:01:58.000","23.582258635513075","0.1745854961832061","0.17270074074074074","0.110975","0","58648","71.817367826709344","85.343650432407827","22.953643857785867"
"04/09/2015 00:01:59.005","33.260209433829111","0.21634736842105262","0.21557806451612904","0.17660000000000001","0","39304","3.9814464594987355","13.997524889216745","3.9614314314384114"
"04/09/2015 00:02:00.020","31.912883533802805","0.20216981132075473","0.20131366459627328","0.13325000000000001","0","45480","35.444579888686299","40.000027569249767","24.999943384576362"
"04/09/2015 00:02:03.021","29.008422030035248","0.26614934640522875","0.22315769230769228","0.066545238095238102","0","36216","173.99023914758382","38.538905996367127","12.376070127509864"
"04/09/2015 00:02:04.021","35.749996425000354","0.22751095890410958","0.23366013071895425","0.36191428571428569","0","90344","11.00013310161053","96.874990312500969","31.250006874999315"
"04/09/2015 00:02:07.006","34.211512262264975","0.22762701421800949","0.22057257019438445","0.14796341463414633","0","84344","25.12470816395232","65.428929702136188","22.401287698285877"
"04/09/2015 00:02:08.011","24.711993432345697","0.16915289855072463","0.16666912751677854","0.13550909090909091","0","103512","50.749081317243153","52.864641639923384","17.593352737766498"
"04/09/2015 00:02:09.011","11.965509572407658","0.075437748344370864","0.069164739884393062","0.026109090909090912","0","106776","63.002305884395369","232.812686250149","62.890600312480252"
"04/09/2015 00:02:10.011","4.5966236960466453","0.02518060606060606","0.024713440860215055","0.021042857142857144","7","1394304","15.000100500673355","379.68119729212498","99.609376484350364"
"04/09/2015 00:02:11.026","3.0654534824104922","0.020748979591836737","0.020617880794701986","0.015800000000000002","7","1394304","19.692425968047662","384.62170897973164","100"
"04/09/2015 00:02:12.011","10.637825599027849","0.030963063063063064","0.047815525114155252","0.065136111111111117","7","1400480","73.140234310835638","226.98433451266138","58.730120997697924"
"04/09/2015 00:02:13.012","7.1420732433736278","0.025181451612903225","0.030828017241379312","0.037311111111111114","7","1394304","96.860172654755601","63.97268874227472","18.473834583628047"
"04/09/2015 00:02:14.014","11.093421985112709","0.023811627906976742","0.045717283950617284","0.070505263157894738","7","1400480","74.896193875288844","57.729871235300912","16.525726727335165"
"04/09/2015 00:02:15.008","20.966027989230533","0.040714999999999994","0.090254112554112559","0.14380990990990991","7","1394304","155.86675946269611","26.711982927661488","10.0434642301785"
"04/09/2015 00:02:17.027","23.874703590471356","0.19866436170212767","0.19283600000000001","0.17516290322580644","7","1397392","132.72425446607213","34.821093493020328","11.786563151015162"
"04/09/2015 00:02:18.013","18.474063705543223","0.088335294117647067","0.12822605633802819","0.16488243243243242","9","1327408","102.47129307307249","60.242284066796039","19.148513489300058"
